"RANK","PLAYER (560)","POS","AGE","YOE","B/T","TEAM FROM","TEAM TO","YRS","VALUE","AAV","WAR"
"T47","Jaime Garcia","RP","32.1","3.047","L/L","NYY","TOR","1","$10,000,000","$10,000,000",""
"T47","Brandon Kintzler","RP","34.0","6.003","R/R","WSH","WSH","2","$10,000,000","$5,000,000",""
"T47","Drew Smyly","SP","29.2","5.154","L/L","SEA","CHC","2","$10,000,000","$5,000,000",""
"T47","Yusmeiro Petit","RP","33.8","7.016","R/R","LAA","OAK","2","$10,000,000","$5,000,000",""
"T47","Yusmeiro Petit","RP","33.8","7.016","R/R","LAA","OAK","2","$10,000,000","$5,000,000",""
"54","Tony Watson","RP","33.2","6.101","L/L","LAD","SF","3","$9,000,000","$3,000,000",""
"T55","Héctor Rondón","RP","30.5","5.000","R/R","CHC","HOU","2","$8,500,000","$4,250,000",""
"T55","Chris Iannetta","C","35.3","11.013","R/R","ARI","COL","2","$8,500,000","$4,250,000",""
"T55","Chris Iannetta","C","35.3","11.013","R/R","ARI","COL","2","$8,500,000","$4,250,000",""
"T58","Alex Avila","C","31.5","8.061","L/R","CHC","ARI","2","$8,250,000","$4,125,000",""
"T58","Alex Avila","C","31.5","8.061","L/R","CHC","ARI","2","$8,250,000","$4,125,000",""
"T60","Carlos Gonzalez","RF","32.8","9.059","L/L","COL","COL","1","$8,000,000","$8,000,000",""
"T60","Eduardo Nunez","3B/SS","31.2","6.090","R/R","BOS","BOS","2","$8,000,000","$4,000,000",""
"62","Jarrod Dyson","CF","34.0","6.088","L/R","SEA","ARI","2","$7,500,000","$3,750,000",""
"T63","Howie Kendrick","2B/LF","35.1","11.091","R/R","WSH","WSH","2","$7,000,000","$3,500,000",""
"T63","Brian Duensing","RP","35.5","8.055","L/L","CHC","CHC","2","$7,000,000","$3,500,000",""
"T63","Howie Kendrick","2B/LF","35.1","11.091","R/R","WSH","WSH","2","$7,000,000","$3,500,000",""
"T63","Brian Duensing","RP","35.5","8.055","L/L","CHC","CHC","2","$7,000,000","$3,500,000",""
"T67","Jonathan Lucroy","C","32.2","7.136","R/R","COL","OAK","1","$6,500,000","$6,500,000",""
"T67","Mike Moustakas","3B","29.9","6.111","L/R","KC","KC","1","$6,500,000","$6,500,000",""
"T67","Logan Morrison","DH","31.0","7.069","L/L","TB","MIN","1","$6,500,000","$6,500,000",""
"T67","Logan Morrison","DH","31.0","7.069","L/L","TB","MIN","1","$6,500,000","$6,500,000",""
"T71","Michael Fiers","SP","33.2","4.085","R/R","HOU","DET","1","$6,000,000","$6,000,000",""
"T71","Austin Jackson","CF","31.5","2","R/R","CLE","SF","2","$6,000,000","$3,000,000",""
"T71","Michael Fiers","SP","33.2","4.085","R/R","HOU","DET","1","$6,000,000","$6,000,000",""
"T71","Austin Jackson","CF","31.5","2","R/R","CLE","SF","2","$6,000,000","$3,000,000",""
"T75","Curtis Granderson","LF","37.4","8.077","L/R","LAD","TOR","1","$5,000,000","$5,000,000",""
"T75","Matt Albers","RP","35.6","6.141","L/R","WSH","MIL","2","$5,000,000","$2,500,000",""
"T75","David Hernandez","RP","33.2","8.084","R/R","ARI","CIN","2","$5,000,000","$2,500,000",""
"T75","Matt Albers","RP","35.6","6.141","L/R","WSH","MIL","2","$5,000,000","$2,500,000",""
"T75","David Hernandez","RP","33.2","8.084","R/R","ARI","CIN","2","$5,000,000","$2,500,000",""
"T80","Miguel Gonzalez","SP","34.2","6.084","R/R","TEX","CHW","1","$4,750,000","$4,750,000",""
"T80","Miguel Gonzalez","SP","34.2","6.084","R/R","TEX","CHW","1","$4,750,000","$4,750,000",""
"T82","Fernando Rodney","RP","41.4","14.137","R/R","ARI","MIN","1","$4,500,000","$4,500,000",""
"T82","Craig Stammen","RP","34.4","6.160","R/R","SD","SD","2","$4,500,000","$2,250,000",""
"T82","Jared Hughes","RP","33.1","5.162","R/R","MIL","CIN","2","$4,500,000","$2,250,000",""
"T82","Fernando Rodney","RP","41.4","14.137","R/R","ARI","MIN","1","$4,500,000","$4,500,000",""
"T82","Craig Stammen","RP","34.4","6.160","R/R","SD","SD","2","$4,500,000","$2,250,000",""
"T82","Jared Hughes","RP","33.1","5.162","R/R","MIL","CIN","2","$4,500,000","$2,250,000",""
"T88","Francisco Liriano","RP","34.8","11.104","L/L","HOU","DET","1","$4,000,000","$4,000,000",""
"T88","Brett Anderson Minor","SP","30.5","8.155","L/L","","OAK","1","$4,000,000","$4,000,000",""
"T88","Neil Walker","2B","32.9","7.166","R","MIL","NYY","1","$4,000,000","$4,000,000",""
"T88","Matt Adams","1B","29.9","5.033","L/R","ATL","WSH","1","$4,000,000","$4,000,000",""
"T88","Carlos Gomez","RF","32.7","4.141","R/R","TEX","TB","1","$4,000,000","$4,000,000",""
"T88","Francisco Liriano","RP","34.8","11.104","L/L","HOU","DET","1","$4,000,000","$4,000,000",""
"T88","Brett Anderson Minor","SP","30.5","8.155","L/L","","OAK","1","$4,000,000","$4,000,000",""
"T88","Carlos Gomez","RF","32.7","4.141","R/R","TEX","TB","1","$4,000,000","$4,000,000",""
"T88","Doug Fister","SP/SP2","34.5","7.158","L/R","BOS","TEX","1","$4,000,000","$4,000,000",""
"T88","Doug Fister","SP/SP2","34.5","7.158","L/R","BOS","TEX","1","$4,000,000","$4,000,000",""
"98","Lucas Duda","1B","32.5","6.137","L/R","TB","KC","1","$3,500,000","$3,500,000",""
"99","Cameron Maybin","RF","31.3","8.073","R/R","HOU","MIA","1","$3,250,000","$3,250,000",""
"T100","Colby Rasmus Minor","LF","32.0","8.103","L/L","","BAL","1","$3,000,000","$3,000,000",""
"T100","Bud Norris","RP","33.4","8.068","R/R","LAA","STL","1","$3,000,000","$3,000,000",""
"T100","Colby Rasmus Minor","LF","32.0","8.103","L/L","","BAL","1","$3,000,000","$3,000,000",""
"T100","Bud Norris","RP","33.4","8.068","R/R","LAA","STL","1","$3,000,000","$3,000,000",""
"T104","René Rivera","C","35.0","6.070","R/R","CHC","LAA","1","$2,800,000","$2,800,000",""
"T104","René Rivera","C","35.0","6.070","R/R","CHC","LAA","1","$2,800,000","$2,800,000",""
"T106","Alcides Escobar","SS","31.7","8.082","R/R","KC","KC","1","$2,500,000","$2,500,000",""
"T106","Aníbal Sánchez","SP","34.4","12.083","R/R","DET","MIN","1","$2,500,000","$2,500,000",""
"T106","Wade Miley Minor","SP/SP2","31.8","6.044","L/L","","MIL","1","$2,500,000","$2,500,000",""
"T106","Nick Hundley","C","34.9","9.059","R/R","SF","SF","1","$2,500,000","$2,500,000",""
"T106","Boone Logan","RP","34.0","4.14","R/L","CLE","MIL","1","$2,500,000","$2,500,000",""
"T106","Sergio Romo","RP","35.4","9.097","R/R","TB","TB","1","$2,500,000","$2,500,000",""
"T106","Francisco Rodriguez Minor","RP","36.6","7.115","R/R","","PHI","1","$2,500,000","$2,500,000",""
"T106","Nick Hundley","C","34.9","9.059","R/R","SF","SF","1","$2,500,000","$2,500,000",""
"T106","Boone Logan","RP","34.0","4.14","R/L","CLE","MIL","1","$2,500,000","$2,500,000",""
"T106","Sergio Romo","RP","35.4","9.097","R/R","TB","TB","1","$2,500,000","$2,500,000",""
"T106","Francisco Rodriguez Minor","RP","36.6","7.115","R/R","","PHI","1","$2,500,000","$2,500,000",""
"T106","Fernando Abad Minor","RP","32.7","6.073","L/L","","PHI","1","$2,500,000","$2,500,000",""
"T106","Fernando Abad Minor","RP","32.7","6.073","L/L","","PHI","1","$2,500,000","$2,500,000",""
"T119","Jeremy Hellickson Minor","RP","31.3","3.041","R/R","","WSH","1","$2,000,000","$2,000,000",""
"T119","Chris Young","","34.9","5.039","R/R","BOS","LAA","1","$2,000,000","$2,000,000",""
"T119","Seung-Hwan Oh","","36.1","","R/R","STL","TOR","1","$2,000,000","$2,000,000",""
"T119","Jose Reyes","SS/2B","35.2","8.052","R","NYM","NYM","1","$2,000,000","$2,000,000",""
"T119","Tom Koehler","RP","32.5","4.152","R/R","TOR","LAD","1","$2,000,000","$2,000,000",""
"T119","Chris Young","","34.9","5.039","R/R","BOS","LAA","1","$2,000,000","$2,000,000",""
"T119","Seung-Hwan Oh","","36.1","","R/R","STL","TOR","1","$2,000,000","$2,000,000",""
"T119","Chase Utley","2B","39.7","8.027","L/R","LAD","LAD","2","$2,000,000","$1,000,000",""
"T119","Jose Reyes","SS/2B","35.2","8.052","R","NYM","NYM","1","$2,000,000","$2,000,000",""
"T119","Chase Utley","2B","39.7","8.027","L/R","LAD","LAD","2","$2,000,000","$1,000,000",""
"129","Ryan Flaherty Minor","3B/2B","32.0","6.000","L/R","","PHI","1","$1,900,000","$1,900,000",""
"T130","Leonys Martin","CF","30.4","4.161","L/R","CHC","DET","1","$1,750,000","$1,750,000",""
"T130","Rajai Davis Minor","CF","37.8","6.043","R/R","","CLE","1","$1,750,000","$1,750,000",""
"T130","Tyson Ross Minor","SP","31.3","6.118","R/R","","SD","1","$1,750,000","$1,750,000",""
"T130","Leonys Martin","CF","30.4","4.161","L/R","CHC","DET","1","$1,750,000","$1,750,000",""
"T130","Mike Napoli Minor","1B/DH","36.8","11.151","R/R","","CLE","1","$1,750,000","$1,750,000",""
"T130","Chris Carter Minor","1B","31.7","","R/R","","LAA","1","$1,750,000","$1,750,000",""
"T130","Rajai Davis Minor","CF","37.8","6.043","R/R","","CLE","1","$1,750,000","$1,750,000",""
"T130","Tyson Ross Minor","SP","31.3","6.118","R/R","","SD","1","$1,750,000","$1,750,000",""
"T130","Mike Napoli Minor","1B/DH","36.8","11.151","R/R","","CLE","1","$1,750,000","$1,750,000",""
"T130","Chris Carter Minor","1B","31.7","","R/R","","LAA","1","$1,750,000","$1,750,000",""
"140","Wily Peralta","RP","29.2","4.112","R/R","MIL","KC","1","$1,525,000","$1,525,000",""
"T141","Clay Buchholz","SP/SP3","34.0","5.02","L/R","PHI","KC","1","$1,500,000","$1,500,000",""
"T141","Fernando Salas Minor","RP","33.2","1.044","R/R","","ARI","1","$1,500,000","$1,500,000",""
"T141","John Axford Minor","RP","35.3","7.118","R/R","","TOR","1","$1,500,000","$1,500,000",""
"T141","Vance Worley Minor","RP","30.9","5.075","R/R","","CIN","1","$1,500,000","$1,500,000",""
"T141","Tyler Clippard Minor","RP","33.5","8.148","R/R","","TOR","1","$1,500,000","$1,500,000",""
"T141","Jesse Chavez","RP","35.0","7.108","R/R","LAA","TEX","1","$1,500,000","$1,500,000",""
"T141","Kevin Siegrist Minor","RP","29.1","","L/L","","PIT","1","$1,500,000","$1,500,000",""
"T141","Trevor Plouffe Minor","3B/2B","32.2","0.162","R/R","","PHI","1","$1,500,000","$1,500,000",""
"T141","Trevor Cahill","SP","30.4","8.098","R/R","KC","OAK","1","$1,500,000","$1,500,000",""
"T141","John Axford Minor","RP","35.3","7.118","R/R","","TOR","1","$1,500,000","$1,500,000",""
"T141","Matt Belisle Minor","RP","38.2","12.019","R/R","","CLE","1","$1,500,000","$1,500,000",""
"T141","Tyler Clippard Minor","RP","33.5","8.148","R/R","","TOR","1","$1,500,000","$1,500,000",""
"T141","Jesse Chavez","RP","35.0","7.108","R/R","LAA","TEX","1","$1,500,000","$1,500,000",""
"T141","Tony Barnette","RP","34.8","","R/R","TEX","TEX","1","$1,500,000","$1,500,000",""
"T141","Trevor Plouffe Minor","3B/2B","32.2","0.162","R/R","","PHI","1","$1,500,000","$1,500,000",""
"T141","Trevor Cahill","SP","30.4","8.098","R/R","KC","OAK","1","$1,500,000","$1,500,000",""
"T141","Edwin Jackson Minor","SP/SP5","34.9","11.114","R/R","","OAK","1","$1,500,000","$1,500,000",""
"T141","Matt Belisle Minor","RP","38.2","12.019","R/R","","CLE","1","$1,500,000","$1,500,000",""
"T141","Ricky Nolasco Minor","SP/SP1","35.7","4.142","R/R","","KC","1","$1,500,000","$1,500,000",""
"T141","Tony Barnette","RP","34.8","","R/R","TEX","TEX","1","$1,500,000","$1,500,000",""
"T141","Edwin Jackson Minor","SP/SP5","34.9","11.114","R/R","","OAK","1","$1,500,000","$1,500,000",""
"T141","Ricky Nolasco Minor","SP/SP1","35.7","4.142","R/R","","KC","1","$1,500,000","$1,500,000",""
"T163","Miguel Montero","C","35.1","5.031","L/R","TOR","WSH","1","$1,300,000","$1,300,000",""
"T163","Jake Petricka Minor","RP","30.2","4.044","R/R","","TOR","1","$1,300,000","$1,300,000",""
"T165","Darwin Barney Minor","SS/2B","32.8","6.085","R/R","","TEX","1","$1,250,000","$1,250,000",""
"T165","Jose Lobaton Minor","C","33.8","6.138","R","","NYM","1","$1,250,000","$1,250,000",""
"T165","Justin Grimm","RP","30.0","4.153","R/R","CHC","KC","1","$1,250,000","$1,250,000",""
"T165","Darwin Barney Minor","SS/2B","32.8","6.085","R/R","","TEX","1","$1,250,000","$1,250,000",""
"T165","Craig Breslow Minor","RP","38.0","9.113","L/L","","TOR","1","$1,250,000","$1,250,000",""
"T165","Erick Aybar Minor","SS","34.6","5.086","R","","MIN","1","$1,250,000","$1,250,000",""
"T165","Craig Breslow Minor","RP","38.0","9.113","L/L","","TOR","1","$1,250,000","$1,250,000",""
"T165","Erick Aybar Minor","SS","34.6","5.086","R","","MIN","1","$1,250,000","$1,250,000",""
"T173","Danny Valencia Minor","3B/OF","33.9","6.118","R/R","","BAL","1","$1,200,000","$1,200,000",""
"T173","Tommy Milone Minor","SP","31.5","5.113","L/L","","WSH","1","$1,200,000","$1,200,000",""
"T173","Tommy Milone Minor","SP","31.5","5.113","L/L","","WSH","1","$1,200,000","$1,200,000",""
"T176","J.J. Hoover Minor","RP","31.0","4.133","R/R","","MIL","1","$1,100,000","$1,100,000",""
"T176","Kris Medlen Minor","SP","32.8","1.137","R","","ARI","1","$1,100,000","$1,100,000",""
"T176","Kris Medlen Minor","SP","32.8","1.137","R","","ARI","1","$1,100,000","$1,100,000",""
"T179","Xavier Cedeño Minor","RP","32.0","4.060","L/L","","CHW","1","$1,050,000","$1,050,000",""
"T179","Robbie Ross Minor","RP","29.2","5.098","L/L","","CHW","1","$1,050,000","$1,050,000",""
"T179","Robbie Ross Minor","RP","29.2","5.098","L/L","","CHW","1","$1,050,000","$1,050,000",""
"T182","Jonathan Niese Minor","RP","31.8","1.107","L/L","","TEX","1","$1,000,000","$1,000,000",""
"T182","Joaquin Benoit","RP","41.2","9.04","R/R","PIT","WSH","1","$1,000,000","$1,000,000",""
"T182","José Bautista","RF/3B","37.8","6.165","R/R","TOR","ATL","1","$1,000,000","$1,000,000",""
"T182","Grégor Blanco Minor","RF/LF","34.7","7.142","L/L","","SF","1","$1,000,000","$1,000,000",""
"T182","Pedro Alvarez Minor","1B","31.5","6.116","L/R","","BAL","1","$1,000,000","$1,000,000",""
"T182","Joaquin Benoit","RP","41.2","9.04","R/R","PIT","WSH","1","$1,000,000","$1,000,000",""
"T182","Jordan Lyles","SP","27.8","6.001","R/R","SD","SD","1","$1,000,000","$1,000,000",""
"T182","José Bautista","RF/3B","37.8","6.165","R/R","TOR","ATL","1","$1,000,000","$1,000,000",""
"T182","Grégor Blanco Minor","RF/LF","34.7","7.142","L/L","","SF","1","$1,000,000","$1,000,000",""
"T182","Aníbal Sánchez Minor","SP","34.4","12.083","R/R","","ATL","1","$1,000,000","$1,000,000",""
"T182","Pedro Alvarez Minor","1B","31.5","6.116","L/R","","BAL","1","$1,000,000","$1,000,000",""
"T182","Jordan Lyles","SP","27.8","6.001","R/R","SD","SD","1","$1,000,000","$1,000,000",""
"T182","Aníbal Sánchez Minor","SP","34.4","12.083","R/R","","ATL","1","$1,000,000","$1,000,000",""
"T195","Shane Robinson Minor","CF","33.8","5.012","R/R","","NYY","1","$950,000","$950,000",""
"T195","Shane Robinson Minor","CF","33.8","5.012","R/R","","NYY","1","$950,000","$950,000",""
"T197","Craig Gentry Minor","LF/RF","34.7","0.065","R/R","","BAL","1","$900,000","$900,000",""
"T197","Craig Gentry Minor","LF/RF","34.7","0.065","R/R","","BAL","1","$900,000","$900,000",""
"T199","T.J. McFarland","RP","29.2","3.164","L/L","ARI","ARI","1","$850,000","$850,000",""
"T199","T.J. McFarland","RP","29.2","3.164","L/L","ARI","ARI","1","$850,000","$850,000",""
"T201","Alejandro De Aza Minor","LF","34.3","8.014","L/L","","WSH","1","$800,000","$800,000",""
"T201","Alejandro De Aza Minor","LF","34.3","8.014","L/L","","WSH","1","$800,000","$800,000",""
"T203","Ichiro Suzuki","","44.8","17.000","L/R","MIA","SEA","1","$750,000","$750,000",""
"T203","Anthony Recker Minor","C","34.9","","R/R","","ARI","1","$750,000","$750,000",""
"T203","A.J. Griffin Minor","RP","30.5","5.034","R/R","","NYM","1","$750,000","$750,000",""
"T203","Dan Jennings","RP","31.3","4.171","L/L","TB","MIL","1","$750,000","$750,000",""
"T203","Shae Simmons Minor","RP","27.9","3.111","R/R","","CHC","1","$750,000","$750,000",""
"T203","Edward Mujica Minor","RP","34.2","2.115","R/R","","STL","1","$750,000","$750,000",""
"T203","Ichiro Suzuki","","44.8","17.000","L/R","MIA","SEA","1","$750,000","$750,000",""
"T203","Anthony Recker Minor","C","34.9","","R/R","","ARI","1","$750,000","$750,000",""
"T203","A.J. Griffin Minor","RP","30.5","5.034","R/R","","NYM","1","$750,000","$750,000",""
"T203","Edward Mujica Minor","RP","34.2","2.115","R/R","","STL","1","$750,000","$750,000",""
"T203","Yovani Gallardo","SP","32.4","10.108","R/R","MIL","CIN","1","$750,000","$750,000",""
"T203","Ryan Flaherty","3B/2B","32.0","6.000","L/R","PHI","ATL","1","$750,000","$750,000",""
"T203","Yovani Gallardo","SP","32.4","10.108","R/R","MIL","CIN","1","$750,000","$750,000",""
"T203","Ryan Flaherty","3B/2B","32.0","6.000","L/R","PHI","ATL","1","$750,000","$750,000",""
"T217","Ezequiel Carrera Minor","LF","31.2","","L/L","","ATL","1","$650,000","$650,000",""
"T217","Ezequiel Carrera Minor","LF","31.2","","L/L","","ATL","1","$650,000","$650,000",""
"T217","Jarrod Saltalamacchia Minor","C","33.4","3.043","R","","DET","1","$650,000","$650,000",""
"T217","Jarrod Saltalamacchia Minor","C","33.4","3.043","R","","DET","1","$650,000","$650,000",""
"T217","Wade LeBlanc Minor","SP","34.0","4.131","L/L","","SEA","1","$650,000","$650,000",""
"T217","Wade LeBlanc Minor","SP","34.0","4.131","L/L","","SEA","1","$650,000","$650,000",""
"T223","Danny Hultzen Minor","RP","28.7","","L/L","","CHC","1","$600,000","$600,000",""
"T223","Danny Hultzen Minor","RP","28.7","","L/L","","CHC","1","$600,000","$600,000",""
"T225","Chris Stewart","C","36.5","1.091","R/R","PIT","ATL","1","$575,000","$575,000",""
"T225","Peter Moylan","RP","39.7","2.003","R/R","KC","ATL","1","$575,000","$575,000",""
"T225","Peter Moylan","RP","39.7","2.003","R/R","KC","ATL","1","$575,000","$575,000",""
"T228","Nick Tepesch Minor","SP/SP5","29.8","","R/R","","TOR","1","$572,300","$572,300",""
"T228","Nick Tepesch Minor","SP/SP5","29.8","","R/R","","TOR","1","$572,300","$572,300",""
"T230","Adam Wilk Minor","RP","30.7","","L/L","","CLE","1","$560,000","$560,000",""
"T230","Adam Wilk Minor","RP","30.7","","L/L","","CLE","1","$560,000","$560,000",""
"T232","Adrián González","1B","36.2","12.108","L/L","ATL","NYM","1","$545,000","$545,000",""
"T232","Daniel Hudson Minor","RP/CL","31.4","7.117","R/R","","LAD","1","$545,000","$545,000",""
"T232","Daniel Hudson Minor","RP/CL","31.4","7.117","R/R","","LAD","1","$545,000","$545,000",""
"T232","Dario Álvarez","RP","29.6","","L/L","TEX","CHC","1","$545,000","$545,000",""
"T232","Austin Jackson","CF","31.5","2","R/R","TEX","NYM","1","$545,000","$545,000",""
"T232","Michael Saunders Minor","LF","31.8","1.138","L/R","","CHW","1","$545,000","$545,000",""
"T232","José Bautista","RF/3B","37.8","6.165","R/R","ATL","NYM","1","$545,000","$545,000",""
"T232","Phillip Evans Minor","3B","25.9","0.024","R/R","","NYM","1","$545,000","$545,000",""
"T232","Dario Álvarez","RP","29.6","","L/L","TEX","CHC","1","$545,000","$545,000",""
"T232","Austin Jackson","CF","31.5","2","R/R","TEX","NYM","1","$545,000","$545,000",""
"T232","Michael Saunders Minor","LF","31.8","1.138","L/R","","CHW","1","$545,000","$545,000",""
"T232","José Bautista","RF/3B","37.8","6.165","R/R","ATL","NYM","1","$545,000","$545,000",""
"T232","Phillip Evans Minor","3B","25.9","0.024","R/R","","NYM","1","$545,000","$545,000",""
"T245","Bruce Rondón Minor","RP","27.7","3.098","R/R","","CHW","0","$0","",""
"T245","Francisco Pena Minor","C","28.8","1.009","R/R","","STL","0","$0","",""
"T245","Christian Colon Minor","2B","29.2","2.095","R/R","","NYM","0","$0","",""
"T245","Efren Navarro Minor","1B","32.2","","L/L","","CHC","0","$0","",""
"T245","Carlos Frias Minor","RP","28.8","","R/R","","CLE","0","$0","",""
"T245","Chris Herrmann Minor","C","30.8","4.001","L/R","","SEA","0","$0","",""
"T245","Michael Blazek Minor","RP","29.4","","R/R","","ARI","0","$0","",""
"T245","Melky Cabrera Minor","LF","34.0","11.148","L","","CLE","0","$0","",""
"T245","Brandon Phillips Minor","2B","37.1","13.022","R/R","","BOS","0","$0","",""
"T245","Matt den Dekker Minor","CF","31.0","","L/L","","NYM","0","$0","",""
"T245","Jayson Werth","LF","39.2","14.102","R/R","WSH","SEA","0","$0","",""
"T245","Cliff Pennington Minor","SS","34.2","8.114","R","","TEX","0","$0","",""
"T245","Óscar Hernández Minor","C","25.1","1.022","R/R","","BOS","0","$0","",""
"T245","Nick Franklin Minor","LF/2B","27.4","","R","","MIL","0","$0","",""
"T245","Hector Santiago Minor","RP","30.7","6.016","R/L","","CHW","0","$0","",""
"T245","Elvis Araujo Minor","RP","27.1","","L/L","","BAL","0","$0","",""
"T245","Emilio Bonifacio Minor","CF","33.3","7.135","R","","MIL","0","$0","",""
"T245","Kyle Lobstein Minor","RP","29.0","1.033","L/L","","LAD","0","$0","",""
"T245","Alex Presley Minor","LF","33.1","","L/L","","CHW","0","$0","",""
"T245","Yovani Gallardo Minor","SP","32.4","10.108","R/R","","TEX","0","$0","",""
"T245","Taylor Featherston Minor","2B","28.8","1.067","R/R","","CIN","0","$0","",""
"T245","Carlos Torres Minor","RP","35.8","","R/R","","WSH","0","$0","",""
"T245","Erik Kratz Minor","C","38.2","4.026","R/R","","NYY","0","$0","",""
"T245","Ryan Lavarnway Minor","C","31.0","2.146","R/R","","PIT","0","$0","",""
